GPA,Parental_Income,Above_median,noisy_labels
2.6836278405712015,62983.37730276506,0,0
3.9804241301416217,68900.91044936836,0,0
4.0,57614.38440122882,0,0
2.66253708559872,105986.98103085875,0,0
3.398309141948403,120579.65849761396,0,0
3.9134103726358296,34767.979347318935,0,0
3.0861020649171587,79154.95593987338,0,0
2.4753792157320973,103460.38361689393,0,0
1.447325705022338,85289.69000301741,0,0
2.899317899923873,98005.66346897824,0,0
3.1886417476210456,47816.47688147843,0,0
1.8873110106670028,113239.19820349514,0,0
1.4496693750796275,77611.6334433801,0,0
3.2750990684414925,46294.150504515885,0,0
1.9419351683543817,96964.53361412602,0,0
1.8021842839221545,30194.04609609366,0,0
1.6871833712477635,76827.84778593417,0,0
3.465308813263237,129620.3301653715,1,1
2.43321266939573,128557.64993715374,0,0
1.6692168977837967,84957.69779971868,0,0
2.42047488024645,40077.782352556365,0,0
2.40150144137862,133951.21531567705,0,0
2.907918037164805,129625.21794142333,0,0
3.355918575027199,101658.04006480957,0,0
2.4605762923932546,64733.83388385829,0,0
2.096324550887861,30039.98832311188,0,0
1.3549402028185038,78925.12133834478,0,1
1.1832036845330498,137230.21246767917,0,1
1.6883425496395437,88325.99992477069,0,0
1.0066070256009758,152530.73400703212,0,1
3.184834665207147,123093.76842710632,0,0
1.7752874031112496,137787.51987808605,0,0
3.6103530777592936,96212.40583479707,1,1
1.356976657182662,102613.05693152576,0,0
3.2447699661481475,95551.50707660156,0,0
2.57022833991356,110377.37088054964,0,0
3.3587463864607057,126102.45543337717,0,0
3.4315092831892056,48394.12567189021,0,0
1.9879456821911585,116189.00422229826,0,0
1.704825327511005,81212.85449777372,0,0
1.7634949740060228,97790.81265337556,0,0
2.2734081724987476,133891.24538840353,0,0
3.48063807358404,102368.58816767369,0,0
3.7037689778036285,61009.84954282814,0,0
2.7868984972865616,111216.32628770176,0,0
3.4440724353906482,99153.71281660635,0,0
2.6067302456085657,93094.4413623833,0,0
2.1058680639439364,117056.88153722059,0,0
3.051977951182751,60245.848356245115,0,0
1.59503732663904,108342.30232330126,0,0
1.4461873282894402,27312.194903068375,0,0
1.9693701649782578,125635.0452944729,0,0
2.1247906006696695,83593.23273510291,0,0
2.2816524483471734,78463.89680202973,0,0
1.9122838649667186,50189.52825440163,0,0
2.3637247158279933,13212.907058591885,0,0
3.544240556963846,121705.08885598675,1,1
1.2340282901664084,92607.44361970734,0,1
1.3894333309384748,109924.63588271348,0,0
2.879970352155731,25172.727818697767,0,0
3.516556521773836,34941.457595261825,0,0
1.5348294752964031,110900.38235814453,0,0
2.1757824101873666,110729.96394529742,0,0
2.3607658313054305,92088.51915124382,0,0
2.206687975804704,55866.808796740224,0,0
2.79224102303485,99025.43675194276,0,0
2.8792752032353843,68863.87057302259,0,0
1.4125334970817753,105347.61557890332,0,0
1.6716826768588218,86459.94099491171,0,0
1.066614235775058,126575.13618652467,0,1
1.4140128115818884,28826.70042016865,0,0
3.367406952377306,110021.00679540396,0,0
3.0949963909504,40160.783771685245,0,0
1.8302170894155079,68385.61869633045,0,0
2.1353200434190054,69528.56480587706,0,0
3.710140395967537,75026.62911390491,0,0
3.756035931169827,88360.2469975845,1,1
2.2146528551085027,145547.01494153007,0,0
2.7098780407645084,117579.55289446047,0,0
3.6248535543649933,75352.02805477302,0,0
3.7794140446107374,133286.20956079883,1,1
2.5264114195165144,100178.8346789464,0,0
2.528387827898096,32545.785497949833,0,0
2.4004510419326293,89434.00149827273,0,0
2.2919874904829114,146975.6149878329,0,0
1.4027687676870375,59877.47748276629,0,0
2.062998571152959,119060.0304998385,0,0
3.8989574945625805,128279.27261742167,1,1
2.8746751477115637,152448.85772825498,0,0
2.711692180269578,107645.34380394063,0,0
3.6878387054866466,104209.16933557994,1,1
2.5273160976369025,62103.90523799909,0,0
3.309989450381383,69568.28592132684,0,0
2.9296425318977652,42485.33974676024,0,0
1.1780828415867854,82843.60507810883,0,1
2.447592713612172,67143.23958903944,0,0
3.183841437784153,37568.02135995251,0,0
1.3720982585453072,126310.18983494879,0,1
1.8884314265033486,51163.33412102021,0,0
3.164076409755461,135731.1302230569,0,0
3.66274585781237,124082.80349493287,1,1
1.2586836070055936,94612.06323883926,0,1
2.293881952056444,117844.48231446324,0,0
3.7390143649887064,68138.39206678842,0,0
1.8904192363532748,140798.2327500106,0,0
2.4485231590249237,48647.925568408566,0,0
3.0718310767649637,123803.79447093232,0,0
1.710651944931497,76566.74168126304,0,0
3.3211711204454386,26634.03877378184,0,0
2.211126524479082,56848.72941026018,0,0
1.7616325793599221,101657.75404350575,0,0
2.2152313234920107,89941.3661038882,0,0
1.3501692882340914,115622.74507673844,0,0
2.475115056524233,76440.91902065708,0,0
3.5816833869472213,127670.04071987288,1,1
1.3141727850476173,66047.92577972068,0,1
3.621128864084144,55766.79254882679,0,0
2.9098363683215984,45544.720376046775,0,0
2.416552448194096,31549.237357418577,0,0
3.9832418694792318,135746.37193985734,1,1
3.05897733894994,52092.27284871695,0,0
1.4356053535257263,106368.14973676181,0,0
1.8289111182780857,128523.3129429611,0,0
3.593799407286079,107247.84189204712,1,1
1.3271654546430336,115811.03187165542,0,1
2.204339505252081,132201.30573667097,0,0
2.5537883403864905,77550.6578674203,0,0
3.969355338394141,86326.6863171711,1,1
3.7454978910100354,66121.14908287968,0,0
1.7383384720532562,57981.75240548699,0,0
1.0303276027271036,45073.40905018514,0,1
3.097608672869849,127276.16806688654,0,0
3.79719842975585,45239.55919480034,0,0
1.4668945418883623,155274.01991049695,0,0
1.0,96853.4597259632,0,1
2.956430516445239,96958.67937148026,0,0
4.0,42208.50502403156,0,0
3.7254603044421817,64029.20374465582,0,0
3.2549748001106815,102202.3881044648,0,0
3.5738982689682626,33834.61571423835,0,0
1.0,40223.00345933096,0,1
2.782905547097833,71102.7844023859,0,0
1.1125792638049723,104538.23693384422,0,1
3.2972576014670585,69920.50075618323,0,0
2.7858018625010508,48103.14301933967,0,0
3.7761366151643423,131598.86680124584,1,1
1.7992256734641854,137641.27094461105,0,0
1.1446263847270028,40559.41073878228,0,1
1.1753607147373724,42818.17470259044,0,1
1.6256545819464685,43905.938679382685,0,0
3.065585023034163,104552.63686695407,0,0
3.1931785878906034,112973.4371952783,0,0
2.5792878671377566,61661.83074442827,0,0
3.27542634414889,51094.85282082369,0,0
3.781474767848608,102272.59226516372,1,1
2.412979681598423,42844.47234702408,0,0
2.5037385098367055,68254.05244906283,0,0
3.81101276417626,106579.86300409914,1,1
3.7249385164407105,133925.26447028757,1,1
2.89125927890278,141642.87051566888,0,0
3.5879187448610135,82122.8552520482,1,1
1.0838924130468623,72936.17137775276,0,1
1.4930249403202647,130107.33709464355,0,0
2.7018212990969994,102045.93263969028,0,0
3.2178615704625613,102007.59852616389,0,0
2.0617697634020926,121738.43137260895,0,0
2.3640720948678164,69316.53962948306,0,0
1.2499383501936936,127046.88186464546,0,1
1.5011868985509897,137783.74707128448,0,0
1.5283968384244682,108177.22172999932,0,0
3.6044113910996574,138916.301362933,1,1
2.6275280264940406,76786.34045308655,0,0
1.1978152159487063,130077.35827649497,0,1
2.7876569514496823,106192.51376720617,0,0
3.8851036874558265,67967.65609813546,0,0
2.553381278896567,94804.02483039566,0,0
2.748348686493266,132505.66844781488,0,0
2.1139746492082567,126997.38394769175,0,0
2.814578768615393,88663.53171600601,0,0
1.4482120275615697,122960.23069080374,0,0
3.004122418024724,134654.909343904,0,0
2.965941560915866,138745.37817177808,0,0
3.0827062714785334,75437.922541079,0,0
3.320181308103572,135579.33584834452,0,0
3.0549767271080546,93070.2072111692,0,0
2.46141550111184,65386.32618821507,0,0
2.405195341942943,62659.175370405304,0,0
2.564412468572657,81775.26454466085,0,0
1.1004463567095606,110704.75655654629,0,1
3.1930838632442624,86863.6353292331,0,0
3.3729362971737418,70995.0694634949,0,0
3.7371962405308135,134951.30428171525,1,1
3.9764603701361185,131078.90134037304,1,1
3.417918254532302,99994.60931109694,0,0
3.0976979134576035,40537.696622691365,0,0
3.6803253914440988,138397.6624966888,1,1
2.3118302405692135,68913.02284271977,0,0
3.3773015399846478,113348.19090407196,0,0
3.7560028595738824,50769.084425779285,0,0
3.469896025957339,118692.49996290797,1,1
2.2737807704543775,25091.247989376818,0,0
3.05054474471738,80428.08465824673,0,0
2.281727879225728,105173.70059326153,0,0
1.4895857404861905,117177.85253531748,0,0
1.4000275696575324,93896.2628642744,0,0
3.5260972968804705,89843.19935084815,0,0
1.5410895362284571,55491.51806097907,0,0
3.4487479114632977,84740.18276942572,0,0
1.9344472514933968,49283.54241353191,0,0
1.3911903063900042,70660.45344696357,0,1
1.0,100349.14602967324,0,1
3.522795762941689,40722.15392179975,0,0
3.5220016266694687,95526.32668626339,0,0
1.3682503872291794,63900.28156688325,0,1
1.0,68756.94573272465,0,1
1.8239724515393338,111618.15962729402,0,0
1.9285106092961888,57195.1756629214,0,0
1.6298893725247843,122079.7634674246,0,0
1.96312328378118,73598.36327296971,0,0
2.3277417846947808,71552.57235418289,0,0
2.990641217895286,126770.03311822994,0,0
1.0615802650032866,101068.86413250997,0,1
2.2633741372085328,92349.0383924439,0,0
2.920799705969521,97150.7202830446,0,0
3.7425896192047303,95896.1704102344,1,1
1.716595022234669,30612.12570875441,0,0
3.4218478258730074,121238.94103801386,1,1
2.6598823971112178,124399.98037433765,0,0
1.3918000978482359,63381.305024671216,0,0
3.267233573047018,106810.34337332324,0,0
3.772814981469512,119524.0664061764,1,1
3.2452852582202922,120228.0579562661,0,0
3.54849975947611,95102.36248014163,0,0
2.9505393959553343,53705.083993384884,0,0
2.4982891326050236,65835.49338831413,0,0
3.13140175972228,60565.70476343312,0,0
2.7516336974201403,108583.69892710244,0,0
3.6240730073663583,61492.040509635255,0,0
2.1841196482578105,78360.67226013723,0,0
2.2075275827231926,43637.20320830708,0,0
1.7902470913331527,116527.26219499846,0,0
1.9896849490247885,71767.94673535584,0,0
1.8569983996189547,80720.67158507435,0,0
1.0,101491.99042636224,0,1
2.425549963946173,118376.79075779144,0,0
2.0794113207289944,102913.22087394845,0,0
3.1465934150771835,119780.31683183608,0,0
3.6028074894206505,119714.13303187689,1,1
2.143344524994972,129959.96546991164,0,0
1.9377196723152865,85378.47513650692,0,0
2.2088286858583377,76387.6134731535,0,0
1.649859668145649,141935.05901480204,0,0
1.1512503337410138,60414.64806274249,0,1
3.803960619145663,81931.66014999707,1,1
3.9929041332950215,138153.19440851212,1,1
3.517595195958261,52920.7347686421,0,0
4.0,39846.13610987135,0,0
3.7340011925047163,73658.86160323916,0,0
1.7623070600808308,42202.84128747266,0,0
1.3951946556660957,103931.36879605707,0,1
3.3650776499902575,79261.90023741961,0,0
1.891408940412809,107469.8886838963,0,0
2.3160343065955518,102567.29746976838,0,0
3.7742223185896444,103819.80313845244,1,1
3.1911479658922826,96268.82549720092,0,0
2.5882581888653355,116901.25083445362,0,0
3.814900238905582,84483.15035928797,1,1
3.7623511372563225,38978.61421776103,0,0
3.761968454780377,88682.3019736212,1,1
2.47995446936127,85484.0223491189,0,0
3.389767656020754,125869.90337059592,0,0
2.0194592432268403,94712.8169877854,0,0
1.5555603163197314,65438.8579620229,0,0
2.8886030126079705,112315.52607995008,0,0
3.4030748709525995,54835.2425080162,0,0
3.938685129607795,148711.61723717977,1,1
1.7088491797490684,68854.23484460631,0,0
3.8942614855685624,68243.5505540197,0,0
2.192698436646001,71892.63855330428,0,0
3.0164483069174497,122219.35402596442,0,0
3.34565673356043,57717.07169165747,0,0
1.582004961846386,113208.5961419498,0,0
2.9519718366950576,43249.56446966356,0,0
3.5406606933211138,57759.373792948645,0,0
2.5322370829291145,37326.58377154948,0,0
3.908380237872765,97543.19414764034,1,1
1.5462916204277788,85700.30401958432,0,0
3.745179674661271,33381.42915091528,0,0
3.2508126057841684,129626.16918552773,0,0
2.1575650026833175,38845.34535247938,0,0
3.427970556719006,65546.08238094502,0,0
2.541498247929022,70576.54025146426,0,0
2.5992280553255633,50662.03230848953,0,0
2.887269783158949,107203.85275458195,0,0
1.7738653286985708,51468.73370095224,0,0
3.108491022889008,117025.8966968079,0,0
1.4705479461787858,112883.92075693773,0,0
1.6380425102462381,79506.40209157625,0,0
3.6072874489715563,77509.63326333747,1,1
2.1125511783614823,63670.08289901101,0,0
3.005067855352216,87606.40532905982,0,0
1.5927520217871136,101042.64307949832,0,0
2.962834105706947,117465.86398429332,0,0
3.249173209902288,63719.33163640345,0,0
1.5346021910399377,112358.2404777429,0,0
3.63290141347455,40703.41048817832,0,0
2.377530660663737,50076.7227751837,0,0
2.739415637932771,119626.65743984889,0,0
3.8148825118785488,93984.5187349984,1,1
3.110384258948944,105404.76057135884,0,0
2.99420177897206,85335.26074776973,0,0
1.0916787543938244,72766.53422467044,0,1
3.3384048401820685,50658.2448825803,0,0
3.5684016948252326,91858.70963151232,0,0
3.979692072763057,94681.77114813548,1,1
1.069646750799138,58838.37754713917,0,1
1.988763669894092,36719.376305431964,0,0
3.8569782594672817,109402.98908057394,1,1
3.520153870557687,147261.6960102747,1,1
2.6078279060274965,39464.92055960029,0,0
2.1187910346794885,118541.70693961438,0,0
1.2383515729100794,79352.27512349968,0,1
2.2528047803499165,140472.1661188305,0,0
3.667525238262887,63463.31419009313,0,0
1.4446442524960992,63342.102020156635,0,0
2.78107502365996,83486.42919130175,0,0
3.2561946803415385,41813.986904310616,0,0
1.4628897105409482,93037.80681560509,0,0
2.406831409338224,37223.36893277057,0,0
2.041596152121655,89230.75417421228,0,0
3.2736044491384213,90121.1099156107,0,0
3.5567357905647907,116954.1273699301,1,1
3.6849040885417104,65254.57267261389,0,0
2.9736975618155217,66188.23317807706,0,0
2.370794935410396,28871.90329476679,0,0
2.217030916823371,63436.36751746177,0,0
1.6817034614179789,54928.31079627227,0,0
2.3374511606690906,43681.8957981243,0,0
2.5632988657632794,126663.85396357953,0,0
1.6482883923690264,68926.09913342708,0,0
3.2250443460636036,119658.94224169261,1,1
3.4703831084998202,108019.23130907044,0,0
1.0,55644.022828438116,0,1
2.8895435687907205,54771.527444293446,0,0
2.3732343280675843,105752.4689246839,0,0
3.1488717233804793,51954.20861189022,0,0
1.4529220528983036,30049.133650383694,0,0
1.4802698866955513,101854.83661712456,0,0
1.104187543786182,97268.08103306798,0,1
2.056171257032583,113722.54809388127,0,0
1.3375168307782335,74190.65488380328,0,0
3.2020557267599012,136189.66888886734,0,0
1.5927371518777196,127089.34898245013,0,0
3.5751941808176886,70033.3499632253,0,0
3.3461438809566757,74328.24580402164,0,0
3.2586461971937757,90137.82431635364,0,0
3.5891461460572143,70105.61348169686,0,0
1.2509496580509714,81919.59061559562,0,0
1.1588840380575898,133997.67548502213,0,1
4.0,98938.1338739551,1,1
2.891049873616585,117210.3542740058,0,0
3.620454913127495,103944.31091666005,1,1
3.1695131584026255,139010.67950938988,0,0
2.6536151338836635,86205.06616535902,0,0
3.4473005450790244,29280.893821241112,0,0
4.0,108743.72149273376,1,1
3.1267534272587083,89790.16123708196,0,0
2.655898318453686,133046.70154958326,0,0
2.2875280352752188,96275.13164245995,0,0
2.6464758164756716,79147.34603712175,0,0
2.6441028475321953,96101.70660063694,0,0
3.4630235861431293,76914.63883465088,0,0
3.3035959059966666,75637.81398249016,0,0
1.984954355102603,101788.76222191851,0,0
3.2112422361637027,86871.42585317255,0,0
3.3733968806175705,104383.9114761902,0,0
1.1072522792595956,77945.18954768826,0,1
3.8800661761501454,113003.48061491107,1,1
2.807245447875994,58942.18520805121,0,0
3.4709954654864665,128390.33963236211,1,1
2.940743258737047,39998.08682841073,0,0
2.4728732314555737,126606.92193738281,0,0
3.783154278545186,131824.55275466898,1,1
1.005245984388857,68466.88543412888,0,1
1.8388951922872439,45443.72067353488,0,0
3.3737204902396383,98122.03324112674,0,0
2.4747453002085247,99281.6395997652,0,0
2.1279318430184464,99212.69034582782,0,0
1.1940493545897297,91041.56946166678,0,1
1.5025173350239462,35880.051006531256,0,0
1.942358725047114,67482.36978962936,0,0
1.7760341107614663,90135.43571087222,0,0
2.0497647565614545,78916.02257355177,0,0
3.8003241693784773,23605.40975044991,0,0
2.0869990350354293,132091.5566019952,0,0
1.0411939966674928,110426.29362194448,0,1
2.6458867589857187,75757.49310423211,0,0
2.689059242526338,79254.1182978733,0,0
1.9426143663052284,103660.8531329862,0,0
3.7453118373902745,134331.48437128688,1,1
1.4858003587202087,51698.534944728264,0,0
2.915658419497948,105647.65014828245,0,0
2.660638132360287,95464.50114171758,0,0
1.409266452725684,103372.56723902069,0,0
1.7885241956640403,106704.83542108415,0,0
1.3462047028290571,97963.41806482241,0,0
3.082074694428718,37455.088811426845,0,0
3.9672842243224458,32709.174147653015,0,0
1.6121469210826604,115181.94611082462,0,0
3.229044270518307,106165.33495049355,0,0
3.879071482117631,102503.49155832366,1,1
2.8789736450188763,77758.00291680482,0,0
2.698174443281667,79266.43926479967,0,0
3.8739366874065215,113562.11232973906,1,1
2.0181513580254937,63879.854358711105,0,0
2.4226147449375435,64856.85791496062,0,0
1.8409759322708725,55378.65657524064,0,0
2.22986806543041,138784.25238470442,0,0
4.0,69638.42881444826,0,0
2.0400664875700008,63328.28660388411,0,0
2.0827300488315075,83888.88908583854,0,0
1.125668892649596,76582.54861987158,0,1
2.586480372706782,112183.01831415338,0,0
1.4606638670849625,110372.98222095674,0,0
1.6022401836643076,102257.4100293291,0,0
2.5744620141156123,122346.25325370666,0,0
1.0,124856.73602172332,0,1
1.3968699854654756,33016.818435494664,0,1
1.4263657002507444,26512.97095231412,0,0
1.6331160646923082,35065.463729059076,0,0
2.3716664380826717,120866.27402691828,0,0
2.291238682432973,45590.75358165546,0,0
1.1998540675084945,45899.089387963424,0,1
3.1941574854230037,111682.64975346085,0,0
1.8453279511469098,74776.39173879116,0,0
2.8278009977241285,66395.78247289732,0,0
1.4912211818093122,131140.3740458165,0,0
2.0324085403181167,148787.85124929814,0,0
1.7673910086900169,55939.12390883499,0,0
1.6945094519041106,100458.13533859933,0,0
4.0,86602.80762559157,1,1
2.4364825995665154,120106.29401226291,0,0
1.3148932952533048,152930.28351476885,0,1
3.125242301979642,129472.54861431585,0,0
1.522607019640879,87081.18447529254,0,1
2.873115990769195,97836.88692107423,0,0
3.6754385531357805,51667.48588273744,0,0
2.4150237836232544,112699.86724667011,0,0
3.975199101412725,121207.7657870197,1,1
2.093229630555217,122410.31440902813,0,0
3.9313381621983012,93574.02756610874,1,1
1.1979321444426587,90147.08418500161,0,1
2.7070559056664587,69198.88548666878,0,0
3.4064982056969897,54054.82281465009,0,0
2.939182091900478,37209.54574435132,0,0
1.4817580658195608,70274.45766694628,0,0
2.8950687182175776,77502.07604613362,0,0
3.1387192810612072,31531.017454506815,0,0
1.0087216819992093,40646.196259791905,0,1
3.543845384558614,103170.97253977212,1,1
2.842483421231818,125384.6319712867,0,0
3.838802447677498,118505.24565840299,1,1
1.7788598146652517,73193.60004905946,0,0
2.3042045788454,29196.39215350711,0,0
1.3615364238715415,65938.61692263623,0,0
2.0302463493117626,87338.79178885392,0,0
1.3132136816935431,109643.95641294148,0,1
3.6647727697567607,84345.15575960754,0,0
3.3549671289046574,81882.14411465601,0,0
3.156261015598408,80200.69607834976,0,0
3.493790804903265,104541.77648616613,1,1
3.951883708260794,95825.0113523564,1,1
3.921187005149856,58446.33297020207,0,0
3.7759912685557775,112069.42792843991,1,1
1.0582427897627686,95427.13091260326,0,0
2.104802969500635,94518.62987435049,0,0
2.2495189687121204,92964.60941132363,0,0
1.2511046071514675,69345.18346769802,0,1
2.550114248972381,124654.77008437616,0,0
3.856890433137418,98215.24181524458,1,1
2.424910225454895,66653.23089251379,0,0
2.196718714650989,42432.37527241623,0,0
1.751566876022026,29298.602157213187,0,0
3.774469576004726,36367.59337609286,0,0
2.5620653409207286,104380.0839820166,0,0
2.983066641441246,76166.0750165648,0,0
1.3650522043789732,102812.12659649007,0,0
3.403217181381454,61271.17444036864,0,0
3.535554884855738,86180.65565601,1,1
3.3748612407786314,112846.03242697545,0,0
2.1582548098661842,124388.17335679148,0,0
2.188391403704501,122259.87393427834,0,0
2.0751838305783386,75347.24248584067,0,0
2.5164167311921792,71087.31137579295,0,0
1.790409387734967,68821.969652358,0,0
3.977434059943886,124366.37977015937,1,1
1.6314541588123768,65131.44823981552,0,0
2.478453049848416,43761.641528985594,0,0
1.3864617659155263,70881.93550589141,0,0
2.3972658105324824,57959.214889330004,0,0
1.9907838450976867,65846.6978664877,0,0
1.9729026243208905,112070.74121485138,0,0
1.3581712532439019,95829.7244149817,0,0
2.0284877098771257,101812.56615969236,0,0
3.6862437261901237,111729.77635157286,1,1
2.2540030064090097,107213.71509165739,0,0
1.4437283338960845,116814.64322783644,0,0
3.114673559878462,53559.20186665017,0,0
1.014621368829209,137089.84137677317,0,1
3.826189416898826,58743.78795147994,0,0
3.5867344675291157,69731.30939234667,0,0
3.7631188341941417,39844.18189256322,0,0
1.6776496890132495,130717.5964392222,0,0
3.6626541615616315,62902.13118157491,0,0
1.16058619680205,87529.156089463,0,1
3.858506903199896,130685.29000211335,1,1
3.6774899625852453,63302.60151599924,0,0
1.635613923728496,73257.67759503677,0,0
3.2552576051138216,39101.78842508416,0,0
2.2245990852032755,111129.89137672557,0,0
1.4035541120542405,86106.8972407294,0,0
2.679401895098957,108343.14155194031,0,0
1.0874905588230543,27329.38019515101,0,1
3.5396894387690763,77183.6082797559,0,0
4.0,108930.58221638552,1,1
1.441936741487778,64883.928087856766,0,0
3.124908145526683,139171.48232668574,0,0
3.6776300897991385,101224.00382061025,1,1
3.7106545462541853,109703.02402128691,1,1
1.157116994273969,38652.21626411269,0,1
3.3232767059765607,114570.60694260213,0,0
3.534416058904321,110661.60373206699,1,1
2.167443819549602,84217.28250622199,0,0
1.555146165035529,67883.08339305891,0,0
1.9877328783964865,49428.321487475296,0,0
3.2837929302502475,115774.26312624481,0,0
1.3921616766874658,98699.3532540909,0,0
1.8941387341738622,87686.31401592471,0,0
3.2299975105873795,87881.71768149751,0,0
1.291142595339799,144855.25765191883,0,0
2.7683204544673687,149059.47029714915,0,0
3.9313628224176034,71536.7850784889,0,0
1.1921929834247273,62649.075263635124,0,1
2.3106886824273256,89365.10413411015,0,0
3.330199100941766,98771.79411053813,0,0
3.0146034317170805,70769.73986789591,0,0
3.5102649470547425,30881.601812557023,0,0
3.8278743156721386,110281.04216804524,1,1
1.7250280498469264,49406.71889373797,0,0
3.2937564752189084,75147.65305942624,0,0
2.890977963497999,145395.1244044065,0,0
3.823263310954513,68908.07313952441,0,0
1.6636404751347122,103519.6985152323,0,0
3.5692576208832296,90522.2725530144,1,1
1.3528771726069917,131261.3432130254,0,0
2.3949364946212293,43667.5121124161,0,0
1.7289969345691376,82832.43923700003,0,0
3.9178712596320624,117036.86619718112,1,1
2.6894459782195708,102175.64069083877,0,0
1.2767224279904492,47617.50251086868,0,1
